id,cities,registration_date,start_date,days_reg_to_start,is_prospective,start_2006_2018,iv_status,recruitment_status,iv_interventional,study_type
NCT01236300,TU München,2010-11-05,2010-07-01T00:00:00Z,-127,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01237431,Hannover,2010-11-08,2009-11-01T00:00:00Z,-372,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01237756,Freiburg,2010-01-25,2008-09-01T00:00:00Z,-511,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01237808,Ulm,2010-11-09,2011-03-01T00:00:00Z,112,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01238770,Heidelberg,2010-11-10,2010-11-01T00:00:00Z,-9,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01239992,LMU München,2010-11-12,2011-06-01T00:00:00Z,201,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01240057,Bonn,2010-08-04,2011-11-01T00:00:00Z,454,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01240083,Regensburg,2010-11-12,2010-04-01T00:00:00Z,-225,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01241968,Duisburg,2010-11-15,2009-06-01T00:00:00Z,-532,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01242345,Bochum,2010-11-16,2010-06-01T00:00:00Z,-168,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01242358,Bochum,2010-11-16,2010-06-01T00:00:00Z,-168,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01242423,Berlin,2010-11-16,2006-11-01T00:00:00Z,-1476,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01242631,Hannover,2010-11-16,2010-11-01T00:00:00Z,-15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01242956,Aachen,2010-11-16,2011-09-01T00:00:00Z,289,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01243489,Jena,2010-11-17,2010-10-01T00:00:00Z,-47,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01244048,Jena,2010-11-16,2009-02-01T00:00:00Z,-653,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01244958,Frankfurt,2010-09-28,2010-08-01T00:00:00Z,-58,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01245075,Köln,2010-11-19,2011-01-01T00:00:00Z,43,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01245985,Heidelberg,2010-11-22,2010-11-01T00:00:00Z,-21,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01246024,Tübingen,2010-11-22,2011-02-01T00:00:00Z,71,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01246752,Dresden,2010-11-22,2010-11-01T00:00:00Z,-21,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01247051,Frankfurt,2010-11-23,2011-01-01T00:00:00Z,39,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01247792,Jena,2010-11-11,2010-08-01T00:00:00Z,-102,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01247831,Dresden,2010-11-23,2010-11-01T00:00:00Z,-22,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01248195,LMU München TU München,2010-10-20,2011-05-01T00:00:00Z,193,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01248403,Frankfurt,2010-11-23,2011-10-01T00:00:00Z,312,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01248910,Freiburg,2010-11-24,2008-12-01T00:00:00Z,-723,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01249638,LMU München,2010-11-29,2010-12-01T00:00:00Z,2,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01249677,Bochum,2010-11-29,2009-01-01T00:00:00Z,-697,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01250106,Düsseldorf,2010-11-24,2010-11-01T00:00:00Z,-23,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01251328,TU München,2010-11-29,2010-12-01T00:00:00Z,2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01251809,Frankfurt,2010-11-26,2011-01-01T00:00:00Z,36,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01252459,Freiburg,2010-12-02,2011-07-01T00:00:00Z,211,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01253096,Tübingen,2010-12-02,2010-04-01T00:00:00Z,-245,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01256424,Hannover,2010-12-07,2011-04-01T00:00:00Z,115,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01256996,Heidelberg,2010-12-02,2011-01-01T00:00:00Z,30,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01257360,Mannheim,2010-12-01,2010-12-01T00:00:00Z,0,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01258153,LMU München,2010-12-09,2010-11-01T00:00:00Z,-38,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01258257,Berlin,2010-12-09,2011-01-01T00:00:00Z,23,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01259518,Duisburg,2010-11-24,2009-11-01T00:00:00Z,-388,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01259739,Düsseldorf,2010-12-13,2010-11-01T00:00:00Z,-42,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01259830,Berlin,2010-12-13,2011-03-01T00:00:00Z,78,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01260558,TU München,2010-12-14,2010-12-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01261091,Heidelberg,2010-12-15,2009-09-01T00:00:00Z,-470,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01261949,Regensburg,2010-12-16,2009-04-01T00:00:00Z,-624,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01262521,Düsseldorf,2010-12-16,2010-11-01T00:00:00Z,-45,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01262729,Aachen,2010-12-16,2011-09-01T00:00:00Z,259,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01263522,Homburg,2010-12-17,2010-12-01T00:00:00Z,-16,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01263977,Berlin,2010-12-20,2010-12-01T00:00:00Z,-19,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01263990,Berlin,2010-12-14,2010-09-01T00:00:00Z,-104,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01264146,Aachen,2010-12-17,2011-04-01T00:00:00Z,105,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01264172,Aachen,2010-12-19,2010-12-01T00:00:00Z,-18,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01264549,Berlin,2010-12-21,2010-12-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01264640,Rostock,2010-12-21,2010-07-01T00:00:00Z,-173,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01265368,Hannover,2010-12-22,2010-11-01T00:00:00Z,-51,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01266187,Aachen,2010-12-20,2011-07-01T00:00:00Z,193,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01266200,Aachen,2010-12-17,2010-12-01T00:00:00Z,-16,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01266655,Berlin,2010-12-23,2011-02-01T00:00:00Z,40,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01266837,LMU München,2010-12-23,2011-03-01T00:00:00Z,68,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01269151,Lübeck,2011-01-03,2010-10-01T00:00:00Z,-94,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01269879,Hannover,2011-01-03,2011-01-01T00:00:00Z,-2,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01270126,Magdeburg,2011-01-03,2006-11-01T00:00:00Z,-1524,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01271075,Berlin,2010-12-30,2010-09-01T00:00:00Z,-120,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01271322,Heidelberg,2010-12-17,2010-10-01T00:00:00Z,-77,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01271595,Berlin,2010-12-23,2009-08-01T00:00:00Z,-509,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01272557,Halle,2011-01-06,2010-12-01T00:00:00Z,-36,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01272674,Leipzig,2011-01-07,2011-01-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01273688,Hannover,2011-01-03,2011-02-01T00:00:00Z,29,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01274702,Berlin,2011-01-10,2010-05-01T00:00:00Z,-254,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01275508,Erlangen,2011-01-07,2011-01-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01276002,Kiel,2011-01-12,2011-01-01T00:00:00Z,-11,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01277315,Berlin,2011-01-13,2011-02-01T00:00:00Z,19,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01277406,Heidelberg,2011-01-10,2011-01-01T00:00:00Z,-9,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01277575,Magdeburg,2011-01-14,2010-12-01T00:00:00Z,-44,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01278056,Magdeburg,2011-01-14,2010-03-01T00:00:00Z,-319,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01278537,Berlin,2011-01-18,2011-02-01T00:00:00Z,14,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01279174,Köln,2011-01-18,2012-06-01T00:00:00Z,500,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01279577,Frankfurt,2011-01-18,2010-11-01T00:00:00Z,-78,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01280019,Lübeck,2011-01-19,2010-10-01T00:00:00Z,-110,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01280032,Mannheim,2011-01-19,2011-01-01T00:00:00Z,-18,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01280877,Magdeburg,2011-01-19,2010-12-01T00:00:00Z,-49,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01281878,Köln,2011-01-20,2010-12-01T00:00:00Z,-50,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01282827,Magdeburg,2011-01-21,2006-11-01T00:00:00Z,-1542,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01282918,Rostock,2011-01-18,2011-02-01T00:00:00Z,14,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01283776,Köln,2011-01-25,2011-03-01T00:00:00Z,35,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01285271,Aachen,2011-01-24,2011-05-01T00:00:00Z,97,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01286610,Berlin,2011-01-28,2011-02-01T00:00:00Z,4,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01289301,Hannover,2011-02-02,2011-10-01T00:00:00Z,241,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01289938,Tübingen,2011-02-02,2009-07-01T00:00:00Z,-581,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01289964,Duisburg,2011-01-31,2009-07-01T00:00:00Z,-579,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01290939,Heidelberg,2011-02-04,2011-10-01T00:00:00Z,239,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01291199,Köln,2011-02-01,2006-11-01T00:00:00Z,-1553,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01291693,Greifswald,2011-02-04,2011-02-01T00:00:00Z,-3,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01293266,Kiel,2011-02-09,2009-06-01T00:00:00Z,-618,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01294241,Freiburg,2010-10-27,2010-11-01T00:00:00Z,5,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01294254,Greifswald,2010-04-14,2010-04-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01294813,Aachen,2011-02-10,2011-01-01T00:00:00Z,-40,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01295307,Dresden,2011-02-04,2011-03-01T00:00:00Z,25,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01296776,Erlangen,2011-02-14,2011-01-01T00:00:00Z,-44,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01296997,Jena,2011-02-15,2010-07-01T00:00:00Z,-229,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01297023,Jena,2011-02-15,2011-01-01T00:00:00Z,-45,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01297712,Hamburg,2011-02-14,2009-09-01T00:00:00Z,-531,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01299948,Würzburg,2011-02-18,2007-06-01T00:00:00Z,-1358,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01299987,Mannheim,2011-02-18,2011-01-01T00:00:00Z,-48,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01301430,Heidelberg,2011-02-21,2011-09-01T00:00:00Z,192,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01302951,Homburg,2011-01-17,2008-07-01T00:00:00Z,-930,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01303250,Münster,2011-02-22,2011-04-01T00:00:00Z,38,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01303588,Berlin,2011-02-24,2011-05-01T00:00:00Z,66,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01303822,Duisburg,2011-02-24,2011-03-01T00:00:00Z,5,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01303952,Duisburg,2011-02-24,2011-01-01T00:00:00Z,-54,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01304368,Duisburg,2011-02-24,2009-08-01T00:00:00Z,-572,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01304992,Jena,2011-02-25,2011-02-01T00:00:00Z,-24,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01306552,Berlin,2011-03-01,2010-10-01T00:00:00Z,-151,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01306903,Frankfurt,2011-03-01,2011-03-01T00:00:00Z,0,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01309178,Duisburg Tübingen Ulm,2011-03-04,2009-05-01T00:00:00Z,-672,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01311245,Greifswald,2011-03-07,2008-07-01T00:00:00Z,-979,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01312623,Kiel,2011-03-08,2010-03-01T00:00:00Z,-372,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01313013,TU München,2011-03-09,2010-07-01T00:00:00Z,-251,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01315002,Bonn,2011-03-14,2008-07-01T00:00:00Z,-986,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01315990,Mainz,2011-03-11,2011-01-01T00:00:00Z,-69,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01316198,Jena,2011-03-15,2010-06-01T00:00:00Z,-287,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01317134,Hamburg,2011-03-15,2010-07-01T00:00:00Z,-257,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01317290,Jena,2011-03-16,2012-02-01T00:00:00Z,322,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01317446,Dresden,2011-03-16,2010-11-01T00:00:00Z,-135,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01318148,Würzburg,2011-03-17,2011-04-01T00:00:00Z,15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01318395,Erlangen,2011-03-17,2010-05-01T00:00:00Z,-320,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01318785,Greifswald,2010-12-03,2011-09-01T00:00:00Z,272,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01319344,Erlangen,2011-03-17,2010-09-01T00:00:00Z,-197,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01319357,Erlangen,2011-03-17,2010-10-01T00:00:00Z,-167,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01319370,Berlin,2011-03-18,2010-11-01T00:00:00Z,-137,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01320254,Hannover,2011-03-21,2011-06-01T00:00:00Z,72,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01320280,Hamburg,2011-03-17,2011-05-01T00:00:00Z,45,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01321840,Jena TU München,2011-03-23,2010-03-01T00:00:00Z,-387,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01321957,Halle,2011-03-23,2011-05-01T00:00:00Z,39,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01322854,Heidelberg,2011-03-24,2011-03-01T00:00:00Z,-23,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01323556,Greifswald Marburg Münster Würzburg,2011-03-03,2010-03-01T00:00:00Z,-367,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01326208,Bonn,2010-07-15,2011-03-01T00:00:00Z,229,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01326520,Jena,2011-03-28,2011-03-01T00:00:00Z,-27,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01326767,Duisburg Tübingen,2011-03-29,2011-03-01T00:00:00Z,-28,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01327430,Jena,2011-03-30,2010-05-01T00:00:00Z,-333,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01328210,Berlin Duisburg,2011-03-30,2008-07-01T00:00:00Z,-1002,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01328795,Heidelberg,2011-02-11,2009-06-01T00:00:00Z,-620,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01329237,Freiburg,2011-03-28,2011-03-01T00:00:00Z,-27,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01329601,Rostock,2011-04-01,2011-01-01T00:00:00Z,-90,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01330394,Göttingen,2011-04-05,2011-06-01T00:00:00Z,57,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01330485,Erlangen,2011-04-04,2010-11-01T00:00:00Z,-154,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01330823,Greifswald,2011-04-05,2006-06-01T00:00:00Z,-1769,FALSE,TRUE,TRUE,Suspended,TRUE,Interventional
NCT01330901,Berlin,2011-04-05,2011-10-01T00:00:00Z,179,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01331473,Homburg,2011-03-30,2011-05-01T00:00:00Z,32,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01332773,Heidelberg,2011-04-07,2010-03-01T00:00:00Z,-402,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01334489,Hamburg,2011-04-12,2012-12-01T00:00:00Z,599,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01336530,Hannover,2011-04-01,2011-04-01T00:00:00Z,0,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01337297,Göttingen,2011-04-14,2011-06-01T00:00:00Z,48,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01338922,Lübeck,2011-04-07,2011-04-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01339026,Tübingen,2011-04-19,2012-02-01T00:00:00Z,288,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01339819,TU München,2011-04-15,2011-04-01T00:00:00Z,-14,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01340690,Mainz,2011-04-07,2011-03-08T00:00:00Z,-30,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01341106,Aachen Hannover,2011-04-20,2011-04-01T00:00:00Z,-19,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01341158,Tübingen,2011-04-19,2011-04-01T00:00:00Z,-18,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01341340,Leipzig,2011-04-15,2011-11-01T00:00:00Z,200,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01342601,Bochum,2011-04-21,2011-04-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01343602,Hamburg,2011-04-26,2011-10-01T00:00:00Z,158,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01344707,Köln,2011-04-12,2011-03-01T00:00:00Z,-42,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01345526,Mannheim,2011-04-21,2011-04-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01345968,Münster,2011-04-21,2011-06-01T00:00:00Z,41,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01348269,Würzburg,2011-05-02,2011-05-01T00:00:00Z,-1,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01348425,Magdeburg,2011-04-29,2011-05-01T00:00:00Z,2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01349296,Köln,2011-05-05,2012-07-01T00:00:00Z,423,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01349400,Berlin,2011-05-05,2011-11-01T00:00:00Z,180,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01349790,Berlin,2011-05-05,2011-10-01T00:00:00Z,149,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01350986,Köln,2011-05-06,2011-05-01T00:00:00Z,-5,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01351246,Köln,2011-05-02,2010-05-01T00:00:00Z,-366,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01351272,Würzburg,2011-04-29,2011-05-01T00:00:00Z,2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01352325,Heidelberg,2011-05-04,2011-02-01T00:00:00Z,-92,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01352702,TU München,2011-05-11,2011-05-01T00:00:00Z,-10,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01352741,Kiel,2011-04-12,2011-03-01T00:00:00Z,-42,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01352988,Münster,2011-04-29,2011-07-01T00:00:00Z,63,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01353443,Hamburg,2011-04-18,2011-02-01T00:00:00Z,-76,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01355120,Duisburg,2010-12-29,2011-10-01T00:00:00Z,276,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01355835,Tübingen,2011-05-13,2011-02-01T00:00:00Z,-101,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01356680,Köln,2011-05-13,2012-01-13T00:00:00Z,245,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01357460,Heidelberg,2011-05-16,2011-05-01T00:00:00Z,-15,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01357681,Berlin,2011-05-19,2011-09-01T00:00:00Z,105,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01357694,Berlin,2011-05-18,2011-05-01T00:00:00Z,-17,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01360320,Halle Ulm,2011-05-23,2011-11-01T00:00:00Z,162,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01361334,Münster,2011-05-17,2011-06-01T00:00:00Z,15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01362361,Halle,2011-05-25,2011-06-01T00:00:00Z,7,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01362582,Heidelberg,2010-11-25,2010-03-01T00:00:00Z,-269,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01363102,TU München,2011-05-23,2011-06-01T00:00:00Z,9,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01363362,Dresden,2011-05-27,2010-12-01T00:00:00Z,-177,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01363895,TU München,2010-11-25,2010-11-01T00:00:00Z,-24,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01363921,Aachen,2011-05-26,2011-04-01T00:00:00Z,-55,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01365754,TU München,2011-06-01,2011-09-01T00:00:00Z,92,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01365780,Aachen,2011-06-01,2011-09-01T00:00:00Z,92,TRUE,TRUE,TRUE,Suspended,TRUE,Interventional
NCT01367691,Bonn,2011-06-01,2011-06-01T00:00:00Z,0,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01368471,TU München,2011-02-17,2011-06-01T00:00:00Z,104,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01368666,Hannover,2011-06-07,2010-02-01T00:00:00Z,-491,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01369706,TU München,2011-06-06,2009-09-01T00:00:00Z,-643,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01370044,Berlin,2011-05-20,2012-08-01T00:00:00Z,439,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01370135,Lübeck,2011-05-27,2008-11-01T00:00:00Z,-937,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01370551,Regensburg,2011-05-10,2011-04-01T00:00:00Z,-39,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01372735,Heidelberg,2011-06-09,2011-08-01T00:00:00Z,53,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01374399,Heidelberg,2011-04-18,2011-02-01T00:00:00Z,-76,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01374789,Berlin,2011-03-30,2010-07-01T00:00:00Z,-272,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT01377025,Duisburg,2011-06-14,2011-06-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01377558,Giessen Hannover,2011-06-09,2011-04-01T00:00:00Z,-69,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT01378078,LMU München,2011-06-16,2011-06-01T00:00:00Z,-15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT01378624,Hannover,2011-06-17,2011-06-01T00:00:00Z,-16,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
